"metric","browser","version","avg","stdev","stdev%","","raw_values.."
"largestContentfulPaint_Total","Opera","110.0.5130.66",-1.0,0.0,0,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"domContentLoadedTime_Total","Brave","125.1.66.118",14.6,4.29987079909256,0.2945116985679836,"",16,17,10,7,16,19,17,19,9,16
"firstPaint_Total","Brave","125.1.66.118",-1.0,0.0,0,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"domContentLoadedTime_Total","Opera","110.0.5130.66",16.2,6.106462878695726,0.376942153005909,"",17,28,21,12,12,13,13,10,24,12
"firstPaint_Total","Opera","110.0.5130.66",-1.0,0.0,0,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"domContentLoadedTime_Total","Edge","126.0.2592.56",18.3,0.9486832980505138,0.051840617379809495,"",17,19,18,19,18,18,18,20,19,17
"firstPaint_Total","Edge","126.0.2592.56",-1.0,0.0,0,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"pageLoadTime_Total","ChromeUBO","125.0.6422.142",18.4,14.12011960918808,0.7673978048471783,"",32,11,10,38,6,8,5,31,37,6
"pageLoadTime_Total","Brave","125.1.66.118",14.9,4.280446497997869,0.2872782884562328,"",16,17,10,8,16,20,17,19,9,17
"largestContentfulPaint_Total","Chrome","125.0.6422.142",-1.0,0.0,0,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"pageLoadTime_Total","Edge","126.0.2592.56",19.1,0.8755950357709131,0.04584267202989074,"",18,20,19,20,19,18,19,20,20,18
"pageLoadTime_Total","Opera","110.0.5130.66",17.0,5.754225500544023,0.33848385297317785,"",18,28,22,13,13,14,14,11,24,13
"domContentLoadedTime_Total","Chrome","125.0.6422.142",11.0,12.220201853215574,1.1109274412014158,"",5,5,5,5,5,31,37,5,7,5
"TotalPrivateMemory","DDG","1.91.0",3993701744.6400003,72657983.38547842,0.018193142110072103,"",3967727206.4,3865428787.2000003,3999466291.2,3979284480.0,3907948544.0000005,3990595993.6,4085243084.7999997,4084610662.4000006,3985149952.0,4071562444.7999997
"TotalPrivateMemory","Safari","17.5",6673385717.76,267795141.69629636,0.04012882710849582,"",6405089075.2,6269357465.6,7194283417.6,6478951423.999999,6782055424.0,6581974015.999999,6743656857.599999,6574879743.999999,6815793356.800001,6887816396.8
"TotalPrivateMemory","Firefox","126.0.1",8198564085.76,565535731.2726378,0.06897985127114038,"",9315129753.600002,9174620569.600002,7916643942.4000025,7860649984.000002,7937300889.600002,7850898227.199999,7960369561.6,7929960857.599999,8247679385.599998,7792387686.400001
"MainProcessPrivateMemory","Firefox","126.0.1",1041718312.96,106766324.36384922,0.10249058986059012,"",1181116006.4,1017328435.2,982305996.8,1019949875.2,979369984.0,986605158.4,985242009.6,1018901299.2,1288490188.8,957874176.0
