"metric","browser","version","avg","stdev","stdev%","","raw_values.."
"totalBytes_nypost.com","ChromeUBO","125.0.6422.142",5628481.4,206030.09397731198,0.03660491691014773,"",5411972,5778087,5393827,5780689,5777832
"firstPaint_www.latimes.com","ChromeUBO","125.0.6422.142",1469.8,58.20395175587307,0.039599912747226206,"",1467,1508,1402,1545,1427
"largestContentfulPaint_www.latimes.com","ChromeUBO","125.0.6422.142",1469.8,58.20395175587307,0.039599912747226206,"",1467,1508,1402,1545,1427
"domContentLoadedTime_www.latimes.com","ChromeUBO","125.0.6422.142",3212.8,260.80107361742205,0.08117563297355018,"",3397,3203,3358,2765,3341
"pageLoadTime_www.latimes.com","ChromeUBO","125.0.6422.142",5063.2,287.6694283374582,0.05681573477987404,"",4888,4852,5281,5459,4836
"totalBytes_www.latimes.com","ChromeUBO","125.0.6422.142",662417.6,1916.0530525014176,0.0028925153143597297,"",659792,661244,664169,664232,662651
"firstPaint_www.cnet.com","ChromeUBO","125.0.6422.142",1702.8,138.86576251906013,0.08155142266799396,"",1657,1704,1542,1924,1687
"largestContentfulPaint_www.cnet.com","ChromeUBO","125.0.6422.142",2151.0,102.84211199698302,0.04781130264852767,"",2181,2164,2014,2293,2103
"domContentLoadedTime_www.cnet.com","ChromeUBO","125.0.6422.142",2740.0,76.27581530209953,0.02783788879638669,"",2716,2796,2630,2826,2732
"pageLoadTime_www.cnet.com","ChromeUBO","125.0.6422.142",12494.8,274.44434772827805,0.02196468512727519,"",12470,12732,12143,12329,12800
"totalBytes_www.cnet.com","ChromeUBO","125.0.6422.142",2636252.4,329.42723020418333,0.0001249604287526427,"",2636500,2636323,2636484,2635692,2636263
"firstPaint_www.yahoo.com","ChromeUBO","125.0.6422.142",2308.6,114.92301771185788,0.04978039405347738,"",2229,2359,2301,2474,2180
"largestContentfulPaint_www.yahoo.com","ChromeUBO","125.0.6422.142",2470.2,263.2303174028402,0.10656235017522478,"",2296,2906,2364,2522,2263
"domContentLoadedTime_www.yahoo.com","ChromeUBO","125.0.6422.142",5529.6,428.4778874107741,0.07748804387492297,"",6082,4954,5785,5467,5360
"pageLoadTime_www.yahoo.com","ChromeUBO","125.0.6422.142",7322.8,600.3179990638295,0.08197929740861822,"",7631,6454,8072,7308,7149
"totalBytes_www.yahoo.com","ChromeUBO","125.0.6422.142",1473282.2,4226.362585013264,0.0028686714500543507,"",1477730,1475747,1468447,1469077,1475410
"firstPaint_edition.cnn.com","ChromeUBO","125.0.6422.142",1726.8,32.48384213728419,0.01881158335492483,"",1735,1756,1733,1671,1739
"largestContentfulPaint_edition.cnn.com","ChromeUBO","125.0.6422.142",3166.0,99.81733316413538,0.03152790055721269,"",3342,3143,3096,3123,3126
"domContentLoadedTime_edition.cnn.com","ChromeUBO","125.0.6422.142",3255.4,1054.7553270782755,0.3240017592548613,"",2578,4454,2416,2466,4363
"pageLoadTime_edition.cnn.com","ChromeUBO","125.0.6422.142",11064.6,1366.523618529881,0.12350411388842625,"",10626,11388,9884,13284,10141
"totalBytes_edition.cnn.com","ChromeUBO","125.0.6422.142",4034457.2,588.2390670467238,0.00014580376935135754,"",4034851,4034595,4033596,4034167,4035077
"firstPaint_www.espn.com","ChromeUBO","125.0.6422.142",4950.2,305.31983230704157,0.06167828215163863,"",4714,4660,5179,5360,4838
"largestContentfulPaint_www.espn.com","ChromeUBO","125.0.6422.142",3663.6,475.62201378826023,0.12982367446999132,"",3329,3293,4074,4282,3340
"domContentLoadedTime_www.espn.com","ChromeUBO","125.0.6422.142",4948.6,310.4984702055712,0.06274470965638185,"",4716,4651,5177,5369,4830
"pageLoadTime_www.espn.com","ChromeUBO","125.0.6422.142",15000.0,0.0,0.0,"",15000,15000,15000,15000,15000
"totalBytes_www.espn.com","ChromeUBO","125.0.6422.142",3840493.4,802.7890756605997,0.00020903279658301187,"",3839222,3840787,3840279,3841333,3840846
"firstPaint_www.walmart.com","ChromeUBO","125.0.6422.142",2379.6,541.2700804589147,0.2274626325680428,"",2891,1736,2702,1852,2717
"largestContentfulPaint_www.walmart.com","ChromeUBO","125.0.6422.142",2491.2,637.8880779572542,0.2560565502397456,"",2938,1736,2958,1852,2972
"domContentLoadedTime_www.walmart.com","ChromeUBO","125.0.6422.142",3207.0,1327.4255158011692,0.41391503454978773,"",3845,1711,4422,1832,4225
"pageLoadTime_www.walmart.com","ChromeUBO","125.0.6422.142",6660.0,1953.584014062359,0.29333093304239627,"",7889,4484,8555,4608,7764
"totalBytes_www.walmart.com","ChromeUBO","125.0.6422.142",1655687.4,1105865.206299936,0.6679190807998756,"",2444596,444427,2490414,444406,2454594
"firstPaint_www.target.com","ChromeUBO","125.0.6422.142",2504.6,159.1800866942847,0.06355509330603079,"",2483,2556,2748,2339,2397
"largestContentfulPaint_www.target.com","ChromeUBO","125.0.6422.142",2453.6,168.51053379536842,0.06867889378683095,"",2416,2519,2711,2289,2333
"domContentLoadedTime_www.target.com","ChromeUBO","125.0.6422.142",5035.2,655.4530494245945,0.13017418363214858,"",5300,3909,5617,5140,5210
"pageLoadTime_www.target.com","ChromeUBO","125.0.6422.142",7240.0,536.743421012312,0.0741358316315348,"",7271,8030,7412,6695,6792
"totalBytes_www.target.com","ChromeUBO","125.0.6422.142",1654428.0,9315.289662699706,0.00563051983084166,"",1642410,1646351,1661116,1659943,1662320
"firstPaint_www.bestbuy.com","ChromeUBO","125.0.6422.142",4177.0,438.75505695091425,0.10504071270072163,"",4071,3793,4163,4921,3937
"largestContentfulPaint_www.bestbuy.com","ChromeUBO","125.0.6422.142",4180.6,436.3608598396515,0.10437756777487715,"",4071,3793,4163,4921,3955
"domContentLoadedTime_www.bestbuy.com","ChromeUBO","125.0.6422.142",6415.6,756.1711446491462,0.11786444676244562,"",5912,6021,6147,7749,6249
"pageLoadTime_www.bestbuy.com","ChromeUBO","125.0.6422.142",15000.0,0.0,0.0,"",15000,15000,15000,15000,15000
"totalBytes_www.bestbuy.com","ChromeUBO","125.0.6422.142",3442431.8,242753.67430525125,0.07051807803578018,"",3335355,3243491,3713970,3224781,3694562
"firstPaint_www.tmz.com","Brave","125.1.66.118",3044.2,202.9881769956073,0.06668030254109694,"",2836,3080,3261,3212,2832
"largestContentfulPaint_www.tmz.com","Brave","125.1.66.118",3424.2,237.11959008061734,0.06924817185930067,"",3177,3485,3668,3618,3173
"domContentLoadedTime_www.tmz.com","Brave","125.1.66.118",5600.6,203.4657219287809,0.036329272208117144,"",5403,5629,5819,5772,5380
"pageLoadTime_www.tmz.com","Brave","125.1.66.118",10812.4,261.2035604657793,0.02415777814969658,"",10712,11112,10795,11001,10442
"totalBytes_www.tmz.com","Brave","125.1.66.118",1016899.2,11532.902418732241,0.01134124446034793,"",1029931,1009491,1010652,1028789,1005633
"firstPaint_www.vice.com","Brave","125.1.66.118",1838.2,202.06112936435846,0.10992336490281714,"",2157,1791,1623,1886,1734
"largestContentfulPaint_www.vice.com","Brave","125.1.66.118",3970.2,319.81432113024584,0.08055370538769983,"",4485,3869,3635,3835,4027
"domContentLoadedTime_www.vice.com","Brave","125.1.66.118",3977.2,340.1892120570551,0.08553485166877581,"",4532,3870,3631,3830,4023
"pageLoadTime_www.vice.com","Brave","125.1.66.118",9755.8,358.1001256632005,0.03670638242514202,"",10280,9618,9297,9847,9737
"totalBytes_www.vice.com","Brave","125.1.66.118",1293763.4,6383.417211807481,0.004933991185565677,"",1300158,1289949,1288668,1301283,1288759
"firstPaint_www.eurosport.com","Brave","125.1.66.118",1577.8,220.20490457753206,0.13956452311923695,"",1968,1434,1518,1480,1489
"largestContentfulPaint_www.eurosport.com","Brave","125.1.66.118",1577.8,220.20490457753206,0.13956452311923695,"",1968,1434,1518,1480,1489
"domContentLoadedTime_www.eurosport.com","Brave","125.1.66.118",1569.2,224.01718684065293,0.142758849630801,"",1965,1416,1514,1476,1475
